age_group,year,mortality_rate,data,exp_life_span
15-19,2027,2.0367511610205164e-4,projected,4909.779943363081
15-19,2028,1.9913253685008246e-4,projected,5021.781050039317
15-19,2029,1.9469127103617745e-4,projected,5136.337107862327
15-19,2030,1.9034905906019253e-4,projected,5253.506399964805
15-19,2031,1.8610369171799133e-4,projected,5373.348539024851
15-19,2032,1.8195300907745986e-4,projected,5495.924497595346
15-19,2033,1.778948993795894e-4,projected,5621.296639125191
15-19,2034,1.7392729796406858e-4,projected,5749.52874968821
15-19,2035,1.7004818621883816e-4,projected,5880.686070435832
15-19,2036,1.6625559055307384e-4,projected,6014.8353307900925
15-19,2037,1.6254758139307477e-4,projected,6152.0447823938175
15-19,2038,0.00015892227220054689,projected,6292.38423383528
15-19,2039,1.553778185127813e-4,projected,6435.92508616499
15-19,2040,1.519124170042399e-4,projected,6582.740369222681
15-19,2041,1.4852430456906935e-4,projected,6732.90477879304
15-19,2042,1.4521175742408305e-4,projected,6886.494714608779
15-19,2043,1.419730902317388e-4,projected,7043.5883192211095
15-19,2044,1.3880665524268736e-4,projected,7204.265517756449
15-19,2045,1.357108414574396e-4,projected,7368.608058580278
15-19,2046,1.3268407380673182e-4,projected,7536.699554888586
15-19,2047,1.297248123501717e-4,projected,7708.625527248076
15-19,2048,1.2683155149275686e-4,projected,7884.473447106798
15-19,2049,1.240028192188674e-4,projected,8064.332781297338
15-19,2050,1.2123717634334267e-4,projected,8248.295037555215
15-19,2051,1.1853321577926152e-4,projected,8436.453811075622
15-19,2052,1.1588956182205317e-4,projected,8628.904832132219
15-19,2053,1.133048694495746e-4,projected,8825.746014782195
15-19,2054,1.1077782363779844e-4,projected,9027.077506682399
15-19,2055,1.0830713869176297e-4,projected,9233.001740041836
15-19,2056,1.0589155759144343e-4,projected,9443.623483736583
15-19,2057,1.0352985135221598e-4,projected,9659.049896613184
15-19,2058,1.0122081839957787e-4,projected,9879.390582008675
15-19,2059,9.896328395782074e-5,projected,10104.757643513642
15-19,2060,9.675609945233464e-5,projected,10335.265742007658
15-19,2061,9.459814192524321e-5,projected,10571.032153995757
15-19,2062,9.248831346407207e-5,projected,10812.176831275652
15-19,2063,9.042554064315954e-5,projected,11058.822461966087
15-19,2064,8.840877397752574e-5,projected,11311.094532927336
15-19,2065,8.643698738892196e-5,projected,11569.121393605663
15-19,2066,8.45091776837889e-5,projected,11833.034321334148
15-19,2067,8.262436404285788e-5,projected,12102.967588123189
15-19,2068,8.078158752213565e-5,projected,12379.058528974583
15-19,2069,7.897991056501871e-5,projected,12661.447611753993
15-19,2070,7.721841652528892e-5,projected,12950.278508657342
15-19,2071,7.549620920074738e-5,projected,13245.698169307558
15-19,2072,7.381241237725224e-5,projected,13547.85689551834
15-19,2073,7.216616938292053e-5,projected,13856.908417764358
15-19,2074,7.055664265227812e-5,projected,14173.009973394932
15-19,2075,6.898301330012766e-5,projected,14496.322386632384
15-19,2076,6.744448070492115e-5,projected,14827.010150395212
15-19,2077,6.594026210142468e-5,projected,15165.241509987787
15-19,2078,6.446959218246778e-5,projected,15511.188548699172
15-19,2079,6.30317227095752e-5,projected,15865.027275354625
15-19,2080,6.162592213228265e-5,projected,16226.937713864269
15-19,2081,6.025147521594304e-5,projected,16597.10399481458
15-19,2082,5.890768267783376e-5,projected,16975.71444914922
15-19,2083,5.7593860831379854e-5,projected,17362.961703986908
15-19,2084,5.630934123831214e-5,projected,17759.042780625055
15-19,2085,5.5053470368583285e-5,projected,18164.159194779084
15-19,2086,5.382560926786836e-5,projected,18578.517059108482
15-19,2087,5.262513323248312e-5,projected,19002.32718808102
15-19,2088,5.1451431491548735e-5,projected,19435.805205230434
15-19,2089,5.030390689624905e-5,projected,19879.171652859546
15-19,2090,4.918197561601649e-5,projected,20332.652104246547
15-19,2091,4.808506684149428e-5,projected,20796.47727841079
15-19,2092,4.701262249412354e-5,projected,21270.88315749664
15-19,2093,4.596409694220751e-5,projected,21756.111106834967
15-19,2094,4.493895672330834e-5,projected,22252.4079977436
15-19,2095,4.393668027283533e-5,projected,22760.026333128964
15-19,2096,4.295675765868652e-5,projected,23279.224375952977
15-19,2097,4.199869032180848e-5,projected,23810.266280630527
15-19,2098,4.106199082254253e-5,projected,24353.422227424304
15-19,2099,4.014618259262813e-5,projected,24908.968559905512
15-19,2100,3.925079969273738e-5,projected,25477.187925550243
20-24,1981,6.106999999999999e-4,observed,1637.465203864418
20-24,1982,5.884e-4,observed,1699.524133242692
20-24,1983,5.843e-4,observed,1711.4495978093444
20-24,1984,5.703e-4,observed,1753.4630896019637
20-24,1985,5.744e-4,observed,1740.9470752089137
20-24,1986,5.771e-4,observed,1732.8019407381737
20-24,1987,5.855e-4,observed,1707.9419299743809
20-24,1988,5.899e-4,observed,1695.2025767079167
20-24,1989,6.046000000000001e-4,observed,1653.9861065167051
20-24,1990,6.11e-4,observed,1636.6612111292961
20-24,1991,6.068e-4,observed,1647.9894528675015
20-24,1992,5.907999999999999e-4,observed,1692.6201760324984
20-24,1993,5.762e-4,observed,1735.5085039916696
20-24,1994,5.814e-4,observed,1719.986240110079
20-24,1995,5.782e-4,observed,1729.5053614666206
20-24,1996,5.947e-4,observed,1681.5200941651253
20-24,1997,5.962e-4,observed,1677.289500167729
20-24,1998,5.943e-4,observed,1682.6518593303047
20-24,1999,5.827e-4,observed,1716.148961729878
20-24,2e3,5.655e-4,observed,1768.3465959328028
20-24,2001,5.592e-4,observed,1788.2689556509297
20-24,2002,5.454e-4,observed,1833.5166850018334
20-24,2003,5.351e-4,observed,1868.8095683049896
20-24,2004,5.141e-4,observed,1945.1468585878235
20-24,2005,4.869e-4,observed,2053.809817210926
20-24,2006,4.683e-4,observed,2135.3833013025837
20-24,2007,4.618e-4,observed,2165.4395842356
20-24,2008,4.4849999999999995e-4,observed,2229.6544035674474
20-24,2009,4.255e-4,observed,2350.1762632197415
20-24,2010,3.908e-4,observed,2558.8536335721597
20-24,2011,3.612e-4,observed,2768.549280177187
20-24,2012,3.406e-4,observed,2935.995302407516
20-24,2013,3.402e-4,observed,2939.4473838918284
20-24,2014,3.4659999999999997e-4,observed,2885.1702250432777
20-24,1931,0.0012610840126447377,projected,792.9685809772548
20-24,1932,0.0012445738163516116,projected,803.487898316418
20-24,1933,0.00122827977265332,projected,814.1467622151002
20-24,1934,0.0012121990516656212,projected,824.9470238620883
20-24,1935,0.0011963288605533191,projected,835.890559003555
20-24,1936,0.0011806664430451914,projected,846.9792682688483
20-24,1937,0.0011652090789553062,projected,858.2150775005736
20-24,1938,0.0011499540837105846,projected,869.5999380890721
20-24,1939,0.00113489880788457,projected,881.1358273113187
20-24,1940,0.0011200406367372626,projected,892.8247486743452
20-24,1941,0.0011053769897610166,projected,904.66873226319
20-24,1942,0.0010909053202323622,projected,916.6698350934805
20-24,1943,0.001076623114769715,projected,928.830141468675
20-24,1944,0.0010625278928968387,projected,941.1517633420758
20-24,1945,0.001048617206612062,projected,953.6368406836108
20-24,1946,0.0010348886399631151,projected,966.2875418514994
20-24,1947,0.0010213398086275337,projected,979.106063968847
20-24,1948,0.0010079683594985732,projected,992.0946333052188
20-24,1949,9.947719702765097e-4,projected,1005.25550566331
20-24,1950,9.817483490653259e-4,projected,1018.5909667707112
20-24,1951,9.68895233974657e-4,projected,1032.1033326768913
20-24,1952,9.56210392726969e-4,projected,1045.794950155425
20-24,1953,9.436916222698441e-4,projected,1059.668197111593
20-24,1954,9.313367483933779e-4,projected,1073.7254829953517
20-24,1955,9.191436253525641e-4,projected,1087.9692492198062
20-24,1956,9.071101354946435e-4,projected,1102.401969585208
20-24,1957,8.952341888912987e-4,projected,1117.0261507086188
20-24,1958,8.83513722975697e-4,projected,1131.8443324592336
20-24,1959,8.719467021842658e-4,projected,1146.859088399503
20-24,1960,8.60531117603176e-4,projected,1162.073026232084
20-24,1961,8.492649866194237e-4,projected,1177.488788252758
20-24,1962,8.381463525765102e-4,projected,1193.10905180932
20-24,1963,8.271732844346118e-4,projected,1208.9365297665754
20-24,1964,8.163438764352158e-4,projected,1224.9739709774854
20-24,1965,8.056562477701193e-4,projected,1241.2241607605997
20-24,1966,7.951085422547888e-4,projected,1257.6899213837835
20-24,1967,7.846989280059802e-4,projected,1274.3741125543872
20-24,1968,7.744255971235959e-4,projected,1291.2796319158897
20-24,1969,7.642867653766789e-4,projected,1308.409415551177
20-24,1970,7.542806718935463e-4,projected,1325.7664384924512
20-24,1971,7.444055788559621e-4,projected,1343.353715237932
20-24,1972,7.346597711973312e-4,projected,1361.1743002753826
20-24,1973,7.250415563048172e-4,projected,1379.2312886126304
20-24,1974,7.155492637253867e-4,projected,1397.5278163150758
20-24,1975,7.061812448756892e-4,projected,1416.0670610503573
20-24,1976,6.969358727557357e-4,projected,1434.8522426402394
20-24,1977,6.878115416663368e-4,projected,1453.8866236198003
20-24,1978,6.788066669302172e-4,projected,1473.173509804084
20-24,1979,6.699196846168051e-4,projected,1492.7162508622228
20-24,1980,6.6114905127061e-4,projected,1512.518240899203
20-24,2015,4.168518933694572e-4,projected,2398.9335682678466
20-24,2016,4.1139444048314436e-4,projected,2430.757204267499
20-24,2017,4.060084369352644e-4,projected,2463.003004441122
20-24,2018,4.0069294730629956e-4,projected,2495.6765691101004
20-24,2019,3.954470484233027e-4,projected,2528.7835728882696
20-24,2020,3.902698291995702e-4,projected,2562.329765667423
20-24,2021,3.851603904764052e-4,projected,2596.3209736159506
20-24,2022,3.8011784486696054e-4,projected,2630.7631001906666
20-24,2023,3.751413166021133e-4,projected,2665.662127162153
20-24,2024,3.702299413783696e-4,projected,2701.024115653614
20-24,2025,3.653828662077549e-4,projected,2736.8552071935546
20-24,2026,3.6059924926966906e-4,projected,2773.1616247824304
20-24,2027,3.558782597646873e-4,projected,2809.9496739733886
20-24,2028,3.512190777702627e-4,projected,2847.225743967456
20-24,2029,3.4662089409833054e-4,projected,2884.996308723146
20-24,2030,3.420829101547691e-4,projected,2923.2679280808516
20-24,2031,3.376043378007081e-4,projected,2962.0472489020917
20-24,2032,3.331843992156404e-4,projected,3001.3410062239727
20-24,2033,3.2882232676233815e-4,projected,3041.1560244288603
20-24,2034,3.2451736285353034e-4,projected,3081.4992184296348
20-24,2035,3.202687598203328e-4,projected,3122.377594870598
20-24,2036,3.160757797823888e-4,projected,3163.7982533444288
20-24,2037,3.119376945197218e-4,projected,3205.7683876251654
20-24,2038,3.0785378534625897e-4,projected,3248.2952869176147
20-24,2039,3.038233429850168e-4,projected,3291.3863371232655
20-24,2040,2.9984566744491024e-4,projected,3335.049022123113
20-24,2041,2.959200678991856e-4,projected,3379.29092507738
20-24,2042,2.9204586256543797e-4,projected,3424.1197297425592
20-24,2043,2.8822237858720676e-4,projected,3469.5432218058404
20-24,2044,2.844489519171099e-4,projected,3515.5692902373776
20-24,2045,2.8072492720151906e-4,projected,3562.205928660363
20-24,2046,2.7704965766673864e-4,projected,3609.46123673935
20-24,2047,2.7342250500668046e-4,projected,3657.343421586922
20-24,2048,2.6984283927199935e-4,projected,3705.8607991891467
20-24,2049,2.6631003876069015e-4,projected,3755.021795849813
20-24,2050,2.62823489910112e-4,projected,3804.834949653887
20-24,2051,2.593825871904262e-4,projected,3855.308911950393
20-24,2052,2.559867329994341e-4,projected,3906.4524488548814
20-24,2053,2.526353375587821e-4,projected,3958.2744427719826
20-24,2054,2.493278188115353e-4,projected,4010.783893938009
20-24,2055,2.460636023210864e-4,projected,4063.9899219841063
20-24,2056,2.4284212117139288e-4,projected,4117.901767520063
20-24,2057,2.3966281586851275e-4,projected,4172.52879373926
20-24,2058,2.3652513424343678e-4,projected,4227.880488044786
20-24,2059,2.3342853135618864e-4,projected,4283.966463697189
20-24,2060,2.3037246940118509e-4,projected,4340.79646148402
20-24,2061,2.273564176138271e-4,projected,4398.380351411655
20-24,2062,2.2437985217832216e-4,projected,4456.728134419424
20-24,2063,2.214422561367083e-4,projected,4515.849944116564
20-24,2064,2.1854311929907423e-4,projected,4575.756048542115
20-24,2065,2.1568193815494672e-4,projected,4636.456851948336
20-24,2066,2.1285821578584618e-4,projected,4697.9628966076025
20-24,2067,2.100714617789822e-4,projected,4760.284864643383
20-24,2068,2.073211921420837e-4,projected,4823.433579885402
20-24,2069,2.0460692921933665e-4,projected,4887.4200097495705
20-24,2070,2.0192820160842953e-4,projected,4952.255267142709
20-24,2071,1.9928454407868083e-4,projected,5017.950612392618
20-24,2072,1.9667549749024228e-4,projected,5084.517455203658
20-24,2073,1.9410060871435318e-4,projected,5151.967356638449
20-24,2074,1.915594305546456e-4,projected,5220.312031125677
20-24,2075,1.8905152166947634e-4,projected,5289.563348494628
20-24,2076,1.865764464952759e-4,projected,5359.733336036711
20-24,2077,1.8413377517090417e-4,projected,5430.834180594233
20-24,2078,1.8172308346298986e-4,projected,5502.8782306770745
20-24,2079,1.7934395269225407e-4,projected,5575.877998607256
20-24,2080,1.769959696607943e-4,projected,5649.846162692065
20-24,2081,1.7467872658032468e-4,projected,5724.795569425894
20-24,2082,1.7239182100134887e-4,projected,5800.7392357214885
20-24,2083,1.7013485574326695e-4,projected,5877.690351170588
20-24,2084,1.6790743882539338e-4,projected,5955.662280334691
20-24,2085,1.6570918339888182e-4,projected,6034.6685650660675
20-24,2086,1.6353970767953504e-4,projected,6114.722926859784
20-24,2087,1.6139863488150074e-4,projected,6195.83926923671
20-24,2088,1.5928559315183166e-4,projected,6278.031680158268
20-24,2089,1.5720021550590587e-4,projected,6361.314434473094
20-24,2090,1.5514213976368697e-4,projected,6445.7019963963585
20-24,2091,1.531110084868244e-4,projected,6531.209022021774
20-24,2092,1.5110646891657392e-4,projected,6617.850361867045
20-24,2093,1.4912817291253395e-4,projected,6705.641063452953
20-24,2094,1.4717577689217872e-4,projected,6794.596373916898
20-24,2095,1.452489417711885e-4,projected,6884.731742660858
20-24,2096,1.433473329045575e-4,projected,6976.062824034632
20-24,2097,1.4147062002847646e-4,projected,7068.6054800545235
20-24,2098,1.3961847720297038e-4,projected,7162.375783158342
20-24,2099,1.3779058275529272e-4,projected,7257.390018996699
20-24,2100,1.359866192240581e-4,projected,7353.664689261463
25-29,1981,6.362e-4,observed,1571.832756994656
25-29,1982,6.29e-4,observed,1589.825119236884
25-29,1983,6.258e-4,observed,1597.9546180888462
25-29,1984,6.072e-4,observed,1646.9038208168643
25-29,1985,5.964e-4,observed,1676.7270288397049
25-29,1986,5.816e-4,observed,1719.3947730398897
25-29,1987,5.872e-4,observed,1702.9972752043598
25-29,1988,5.927e-4,observed,1687.1941960519655
25-29,1989,6.17e-4,observed,1620.7455429497568
25-29,1990,6.26e-4,observed,1597.4440894568688
25-29,1991,6.26e-4,observed,1597.4440894568688
25-29,1992,6.2e-4,observed,1612.9032258064517
25-29,1993,6.194999999999999e-4,observed,1614.2050040355127
25-29,1994,6.369e-4,observed,1570.1051970482022
25-29,1995,6.405e-4,observed,1561.28024980484
25-29,1996,6.464e-4,observed,1547.029702970297
25-29,1997,6.519e-4,observed,1533.9776039269827
25-29,1998,6.542999999999999e-4,observed,1528.3509093687912
25-29,1999,6.609e-4,observed,1513.0882130428204
25-29,2e3,6.464e-4,observed,1547.029702970297
25-29,2001,6.369e-4,observed,1570.1051970482022
25-29,2002,6.174e-4,observed,1619.6954972465176
25-29,2003,6.007e-4,observed,1664.7244880972198
25-29,2004,5.735e-4,observed,1743.6791630340017
25-29,2005,5.561e-4,observed,1798.237727027513
25-29,2006,5.337e-4,observed,1873.7118231216039
25-29,2007,5.252e-4,observed,1904.036557501904
25-29,2008,5.17e-4,observed,1934.2359767891683
25-29,2009,4.99e-4,observed,2004.0080160320642
25-29,2010,4.754e-4,observed,2103.491796381994
25-29,2011,4.401e-4,observed,2272.2108611679164
25-29,2012,4.3069999999999995e-4,observed,2321.8017181332716
25-29,2013,4.305e-4,observed,2322.8803716608595
25-29,2014,4.35e-4,observed,2298.8505747126437
25-29,1931,0.00101185159046368,projected,988.287224554098
25-29,1932,0.0010034122008072287,projected,996.5994027135771
25-29,1933,9.950432002260577e-4,projected,1004.9814920325231
25-29,1934,9.867440016371994e-4,projected,1013.4340805120744
25-29,1935,9.78514022854277e-4,projected,1021.9577610988644
25-29,1936,9.703526865466625e-4,projected,1030.5531317266177
25-29,1937,9.622594201989771e-4,projected,1039.2207953580946
25-29,1938,9.542336560709307e-4,projected,1047.9613600273888
25-29,1939,9.462748311574943e-4,projected,1056.7754388825797
25-29,1940,9.383823871494048e-4,projected,1065.663650228747
25-29,1941,9.305557703940013e-4,projected,1074.626617571342
25-29,1942,9.22794431856385e-4,projected,1083.6649696599281
25-29,1943,9.150978270809052e-4,projected,1092.7793405322866
25-29,1944,9.07465416152966e-4,projected,1101.9703695588946
25-29,1945,8.998966636611514e-4,projected,1111.2387014877763
25-29,1946,8.923910386596659e-4,projected,1120.5849864897323
25-29,1947,8.849480146310898e-4,projected,1130.0098802039486
25-29,1948,8.775670694494428e-4,projected,1139.5140437839898
25-29,1949,8.702476853435583e-4,projected,1149.0981439441782
25-29,1950,8.629893488607609e-4,projected,1158.7628530063644
25-29,1951,8.557915508308486e-4,projected,1168.5088489470902
25-29,1952,8.486537863303741e-4,projected,1178.336815445148
25-29,1953,8.41575554647222e-4,projected,1188.2474419295454
25-29,1954,8.345563592454958e-4,projected,1198.2414236278519
25-29,1955,8.27595707730668e-4,projected,1208.319461614993
25-29,1956,8.206931118150504e-4,projected,1218.4822628624154
25-29,1957,8.138480872835391e-4,projected,1228.7305402876825
25-29,1958,8.070601539596452e-4,projected,1239.065012804488
25-29,1959,8.003288356718122e-4,projected,1249.4864053730862
25-29,1960,7.936536602200119e-4,projected,1259.9954490511466
25-29,1961,7.870341593426192e-4,projected,1270.5928810450405
25-29,1962,7.80469868683565e-4,projected,1281.2794447615527
25-29,1963,7.739603277597605e-4,projected,1292.0558898600327
25-29,1964,7.675050799287953e-4,projected,1302.9229723049837
25-29,1965,7.611036723569036e-4,projected,1313.8814544190911
25-29,1966,7.547556559871981e-4,projected,1324.9321049367024
25-29,1967,7.484605855081691e-4,projected,1336.0756990577502
25-29,1968,7.422180193224457e-4,projected,1347.3130185021346
25-29,1969,7.360275195158176e-4,projected,1358.644851564561
25-29,1970,7.298886518265167e-4,projected,1370.0719931698357
25-29,1971,7.238009856147523e-4,projected,1381.5952449286335
25-29,1972,7.177640938325026e-4,projected,1393.215415193728
25-29,1973,7.117775529935578e-4,projected,1404.9333191166972
25-29,1974,7.058409431438115e-4,projected,1416.7497787051084
25-29,1975,6.999538478318025e-4,projected,1428.6656228801787
25-29,1976,6.941158540794993e-4,projected,1440.6816875349266
25-29,1977,6.883265523533311e-4,projected,1452.7988155928074
25-29,1978,6.825855365354586e-4,projected,1465.0178570668447
25-29,1979,6.768924038952847e-4,projected,1477.3396691192593
25-29,1980,6.712467550612014e-4,projected,1489.7651161216031
25-29,2015,5.006932733221614e-4,projected,1997.230746410626
25-29,2016,4.965172205573549e-4,projected,2014.028836457014
25-29,2017,4.9237599833177e-4,projected,2030.9682100429795
25-29,2018,4.882693161398669e-4,projected,2048.0500554606747
25-29,2019,4.8419688589907924e-4,projected,2065.2755709966073
25-29,2020,4.801584219296052e-4,projected,2082.6459650157035
25-29,2021,4.7615364093436677e-4,projected,2100.1624560460737
25-29,2022,4.7218226197913714e-4,projected,2117.8262728644895
25-29,2023,4.682440064728327e-4,projected,2135.638654582586
25-29,2024,4.643385981479703e-4,projected,2153.6008507337806
25-29,2025,4.60465763041287e-4,projected,2171.7141213609325
25-29,2026,4.5662522947452174e-4,projected,2189.97973710473
25-29,2027,4.528167280353571e-4,projected,2208.3989792928264
25-29,2028,4.490399915585201e-4,projected,2226.973140029728
25-29,2029,4.4529475510704075e-4,projected,2245.70352228743
25-29,2030,4.415807559536666e-4,projected,2264.591439996824
25-29,2031,4.378977335624328e-4,projected,2283.6382181398667
25-29,2032,4.342454295703851e-4,projected,2302.8451928425284
25-29,2033,4.306235877694564e-4,projected,2322.2137114685215
25-29,2034,4.270319540884933e-4,projected,2341.7451327138187
25-29,2035,4.234702765754317e-4,projected,2361.4408267019717
25-29,2036,4.1993830537962856e-4,projected,2381.3021750801936
25-29,2037,4.1643579273432604e-4,projected,2401.330571116328
25-29,2038,4.129624929392764e-4,projected,2421.5274197965573
25-29,2039,4.0951816234350495e-4,projected,2441.8941379239664
25-29,2040,4.061025593282179e-4,projected,2462.432154217934
25-29,2041,4.0271544428985306e-4,projected,2483.142909414354
25-29,2042,3.993565796232713e-4,projected,2504.0278563667066
25-29,2043,3.960257297050892e-4,projected,2525.08846014797
25-29,2044,3.927226608771496e-4,projected,2546.326198153402
25-29,2045,3.8944714143013086e-4,projected,2567.742560204171
25-29,2046,3.861989415872924e-4,projected,2589.3390486518733
25-29,2047,3.8297783348835603e-4,projected,2611.117178483918
25-29,2048,3.7978359117352145e-4,projected,2633.0784774298068
25-29,2049,3.766159905676154e-4,projected,2655.224486068299
25-29,2050,3.734748094643728e-4,projected,2677.5567579354874
25-29,2051,3.7035982751084897e-4,projected,2700.0768596337757
25-29,2052,3.6727082619196207e-4,projected,2722.7863709417757
25-29,2053,3.642075888151641e-4,projected,2745.686884925128
25-29,2054,3.6116990049524044e-4,projected,2768.780008048257
25-29,2055,3.58157548139235e-4,projected,2792.067360287061
25-29,2056,3.5517032043150265e-4,projected,2815.550575242555
25-29,2057,3.5220800781888466e-4,projected,2839.2313002554683
25-29,2058,3.492704024960093e-4,projected,2863.1111965218006
25-29,2059,3.4635729839071393e-4,projected,2887.191939209359
25-29,2060,3.4346849114958925e-4,projected,2911.4752175752697
25-29,2061,3.4060377812364395e-4,projected,2935.962735084477
25-29,2062,3.3776295835408773e-4,projected,2960.656209529252
25-29,2063,3.3494583255823894e-4,projected,2985.5573731496547
25-29,2064,3.321522031155377e-4,projected,3010.667972755112
25-29,2065,3.2938187405368756e-4,projected,3035.9897698469135
25-29,2066,3.266346510349073e-4,projected,3061.5245407417915
25-29,2067,3.239103413422978e-4,projected,3087.274076696529
25-29,2068,3.2120875386632306e-4,projected,3113.2401840336156
25-29,2069,3.1852969909140414e-4,projected,3139.424684267961
25-29,2070,3.158729890826244e-4,projected,3165.8294142346726
25-29,2071,3.132384374725462e-4,projected,3192.456226217911
25-29,2072,3.1062585944813714e-4,projected,3219.306988080825
25-29,2073,3.0803507173780543e-4,projected,3246.383583396582
25-29,2074,3.0546589259854357e-4,projected,3273.687911580502
25-29,2075,3.0291814180317896e-4,projected,3301.2218880232995
25-29,2076,3.0039164062773115e-4,projected,3328.987444225448
25-29,2077,2.978862118388745e-4,projected,3356.986527932673
25-29,2078,2.95401679681505e-4,projected,3385.2211032725877
25-29,2079,2.929378698664115e-4,projected,3413.693150892475
25-29,2080,2.904946095580489e-4,projected,3442.4046680982287
25-29,2081,2.8807172736241426e-4,projected,3471.357668994467
25-29,2082,2.8566905331502325e-4,projected,3500.554184625816
25-29,2083,2.832864188689873e-4,projected,3529.996263119392
25-29,2084,2.8092365688319e-4,projected,3559.6859698284748
25-29,2085,2.7858060161056253e-4,projected,3589.62538747739
25-29,2086,2.7625708868645593e-4,projected,3619.816616307616
25-29,2087,2.7395295511711164e-4,projected,3650.2617742251105
25-29,2088,2.7166803926822694e-4,projected,3680.962996948885
25-29,2089,2.6940218085361596e-4,projected,3711.9224381608337
25-29,2090,2.6715522092396905e-4,projected,3743.142269656765
25-29,2091,2.6492700185569684e-4,projected,3774.6246814988313
25-29,2092,2.6271736733987714e-4,projected,3806.3718821691036
25-29,2093,2.605261623712886e-4,projected,3838.3860987245153
25-29,2094,2.583532332375372e-4,projected,3870.6695769530857
25-29,2095,2.561984275082736e-4,projected,3903.2245815314627
25-29,2096,2.540615940245e-4,projected,3936.053396183788
25-29,2097,2.5194258288796625e-4,projected,3969.1583238419034
25-29,2098,2.498412454506549e-4,projected,4002.541686806896
25-29,2099,2.4775743430435336e-4,projected,4036.2058269120075
25-29,2100,2.456910032703132e-4,projected,4070.153105686918
30-34,1981,7.716e-4,observed,1296.0082944530845
30-34,1982,7.681000000000001e-4,observed,1301.913813305559
30-34,1983,7.643e-4,observed,1308.3867591259977
30-34,1984,7.488e-4,observed,1335.4700854700855
30-34,1985,7.512e-4,observed,1331.2034078807242
30-34,1986,7.697e-4,observed,1299.2074834351047
30-34,1987,7.898e-4,observed,1266.1433274246644
30-34,1988,7.887e-4,observed,1267.9092177000127
30-34,1989,7.737e-4,observed,1292.4906294429366
30-34,1990,7.667e-4,observed,1304.291117777488
30-34,1991,7.724e-4,observed,1294.665976178146
30-34,1992,7.787e-4,observed,1284.191601386927
30-34,1993,7.879e-4,observed,1269.1965985531158
30-34,1994,7.963e-4,observed,1255.808112520407
30-34,1995,8.067e-4,observed,1239.6181975951406
30-34,1996,7.915999999999999e-4,observed,1263.2642748863063
30-34,1997,7.891e-4,observed,1267.2665061462426
30-34,1998,7.794000000000001e-4,observed,1283.0382345393891
30-34,1999,7.843e-4,observed,1275.0223128904756
30-34,2e3,7.831e-4,observed,1276.9761205465459
30-34,2001,7.831e-4,observed,1276.9761205465459
30-34,2002,7.852e-4,observed,1273.5608762098827
30-34,2003,7.659e-4,observed,1305.653479566523
30-34,2004,7.495000000000001e-4,observed,1334.22281521014
30-34,2005,7.234e-4,observed,1382.3610727121925
30-34,2006,7.156e-4,observed,1397.428731134712
30-34,2007,7.133e-4,observed,1401.934669844385
30-34,2008,7.029e-4,observed,1422.677479015507
30-34,2009,6.78e-4,observed,1474.9262536873157
30-34,2010,6.398e-4,observed,1562.988433885589
30-34,2011,6.06e-4,observed,1650.1650165016501
30-34,2012,5.931e-4,observed,1686.056314280897
30-34,2013,5.947e-4,observed,1681.5200941651253
30-34,2014,6.014e-4,observed,1662.7868307283006
30-34,1931,0.0011000825741175107,projected,909.0226711410303
30-34,1932,0.0010935516940603783,projected,914.4515119234838
30-34,1933,0.0010870595859966618,projected,919.9127746830529
30-34,1934,0.0010806060197479687,projected,925.4066530493985
30-34,1935,0.0010741907665024104,projected,930.9333418085716
30-34,1936,0.0010678135988064909,projected,936.4930369099186
30-34,1937,0.001061474290557038,projected,942.0859354730319
30-34,1938,0.0010551726169931977,projected,947.7122357947303
30-34,1939,0.001048908354688451,projected,953.3721373561011
30-34,1940,0.0010426812815427012,projected,959.0658408295658
30-34,1941,0.0010364911767743975,projected,964.7935480859958
30-34,1942,0.001030337820912707,projected,970.55546220187
30-34,1943,0.0010242209957897327,projected,976.3517874664765
30-34,1944,0.001018140484532778,projected,982.1827293891545
30-34,1945,0.0010120960715566624,projected,988.0484947065767
30-34,1946,0.00100608754255607,projected,993.9492913900872
30-34,1947,0.0010001146844979558,projected,999.88532865307
30-34,1948,9.941772856139923e-4,projected,1005.8568169583674
30-34,1949,9.882751353930607e-4,projected,1011.8639680257421
30-34,1950,9.824080245737878e-4,projected,1017.906994839384
30-34,1951,9.76575745137124e-4,projected,1023.986111655463
30-34,1952,9.707780902989755e-4,projected,1030.1015340097188
30-34,1953,9.650148545028621e-4,projected,1036.2534787251134
30-34,1954,9.59285833412636e-4,projected,1042.4421639195111
30-34,1955,9.535908239052361e-4,projected,1048.6678090134137
30-34,1956,9.479296240634849e-4,projected,1054.9306347377405
30-34,1957,9.423020331689309e-4,projected,1061.230863141654
30-34,1958,9.36707851694731e-4,projected,1067.5687176004324
30-34,1959,9.311468812985752e-4,projected,1073.9444228233922
30-34,1960,9.256189248156609e-4,projected,1080.3582048618466
30-34,1961,9.201237862516923e-4,projected,1086.8102911171325
30-34,1962,9.146612707759381e-4,projected,1093.3009103486652
30-34,1963,9.092311847143223e-4,projected,1099.8302926820497
30-34,1964,9.038333355425569e-4,projected,1106.3986696172428
30-34,1965,8.984675318793168e-4,projected,1113.0062740367575
30-34,1966,8.931335834794519e-4,projected,1119.6533402139241
